ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
147172,,,,,,#Host,#Human,
149690,"Rhodococcus hoagii","CCUG 38197","Human blood,granulocytopaeni,2 separate cultures",Sweden,Europe,#Infection,#Patient,
149690,,,,,,"#Host Body Product",#Fluids,#Blood
149690,,,,,,#Host,#Human,
152324,"Rhodococcus hoagii","CCUG 46442","Human wound,below-knee",Sweden,Europe,#Infection,#Patient,
152324,,,,,,"#Host Body-Site",#Limb,#Leg
152324,,,,,,"#Host Body-Site",#Other,#Wound
152324,,,,,,#Host,#Human,
153177,"Rhodococcus hoagii","CCUG 48649","Human sputum,productive cough,fever,rigors","United Kingdom",Europe,#Infection,#Patient,
153177,,,,,,"#Host Body Product",#Fluids,#Sputum
153177,,,,,,#Host,#Human,
153564,"Rhodococcus hoagii","CCUG 50191 A","Human blood,61-yr-old woman,port a cath",Sweden,Europe,#Infection,#Patient,
153564,,,,,,"#Host Body Product",#Fluids,#Blood
153564,,,,,,#Host,#Human,#Female
154560,"Rhodococcus hoagii","CCUG 54412","Human blood,66-yr-old woman",Sweden,Europe,#Infection,#Patient,
154560,,,,,,"#Host Body Product",#Fluids,#Blood
154560,,,,,,#Host,#Human,#Female
141077,"Rhodococcus humicola","KACC 18500, NBRC 111581, UC 33","forest topsoil on Kyonggi University campus in Suwon, Gyeonggi-Do, South Korea","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
141077,,,,,,#Environmental,#Terrestrial,#Forest
11044,"Rhodococcus opacus","DSM 45091, CIP 109333, JCM 13270, MTCC 7085, NCIMB 14316","Environment, Soil###pesticide-contaminated soil",India,Asia,#Environmental,#Terrestrial,#Soil
11044,,,,,,#Engineered,#Contamination,
11044,,,,,,#Environmental,#Terrestrial,#Soil
11044,,,,,,#Engineered,#Contamination,
11044,,,,,,#Environmental,#Terrestrial,#Soil
11044,,,,,,#Engineered,#Contamination,
11034,"Rhodococcus jostii","DSM 44719, CCM 4760, IFO 16295, NBRC 16295, JCM 11615, CIP 107459, KCTC 19938, NCIMB 14263","Grave###Femur of the remains in a medieval grave###femur in the grave","Czech Republic",Europe,"#Host Body-Site",#Other,#Bone
11034,,,,,,#Environmental,#Terrestrial,
11034,,,,,,"#Host Body-Site",#Other,#Bone
11034,,,,,,#Environmental,#Terrestrial,
11034,,,,,,"#Host Body-Site",#Other,#Bone
11034,,,,,,#Environmental,#Terrestrial,
11027,"Rhodococcus koreensis","DSM 44498, JCM 10743, KCTC 0569BP, CGMCC 4.1724, CGMCC 4.1822, CIP 106721, NBRC 100607, NCIMB 13709","Environment, Industrial wastewater###industrial wastewater","Republic of Korea###Korea (north), Democratic People's Republic of Korea",Asia,#Engineered,#Waste,"#Industrial wastewater"
11027,,,,,,#Engineered,#Waste,"#Industrial wastewater"
11027,,,,,,#Engineered,#Waste,"#Industrial wastewater"
130486,"Rhodococcus kronopolitis","DSM 46702, CGMCC 4.7145",millipede,China,Asia,#Host,#Arthropoda,
11041,"Rhodococcus kroppenstedtii","DSM 44908, JCM 13011, MTCC 6634, CIP 109246, NBRC 103113, NCIMB 14317","Himalayas, cold desert###Cold desert of the Himalayas (Lahaul-Spiti Valley)###soil",India,Asia,#Environmental,#Terrestrial,#Soil
11041,,,,,,#Environmental,#Terrestrial,#Soil
11041,,,,,,#Environmental,#Terrestrial,#Soil
11045,"Rhodococcus kyotonensis","DSM 45159, CCTCC AB 206088, CIP 109729, IAM 15415, JCM 23211","Environment, Soil###soil",Japan,Asia,#Environmental,#Terrestrial,#Soil
11045,,,,,,#Environmental,#Terrestrial,#Soil
11045,,,,,,#Environmental,#Terrestrial,#Soil
131497,"Rhodococcus lactis","DSM 45625, MTCC 12279","probiotic dairy industry effluent",India,Asia,#Engineered,#Waste,#Wastewater
131497,,,,,,#Engineered,#Industrial,
131497,,,,,,#Engineered,"#Food production","#Dairy product"
11031,"Rhodococcus maanshanensis","DSM 44675, AS 4.1720, CIP 107806, JCM 11374, BCRC 16384, CGMCC 4.1720, KCTC 9961, NBRC 100610","Environment, Soil###Soil###soil sample",China,Asia,#Environmental,#Terrestrial,#Soil
11031,,,,,,#Environmental,#Terrestrial,#Soil
11031,,,,,,#Environmental,#Terrestrial,#Soil
10892,"Rhodococcus marinonascens","DSM 43752, ATCC 35653, IFO 14363, JCM 6241, NBRC 14363, NCMB 2246, BCRC 13696, CECT 4621, CGMCC 4.1726, CIP 104177, KCTC 9809, NCIMB 2246, NRRL B-16940, VKM Ac-1182","Environment, Marine sediment###marine sediment","Atlantic Ocean",,#Environmental,#Aquatic,#Sediment
10892,,,,,,#Environmental,#Aquatic,#Marine
10892,,,,,,#Environmental,#Aquatic,#Sediment
10892,,,,,,#Environmental,#Aquatic,#Marine
10892,,,,,,#Environmental,#Aquatic,#Sediment
10892,,,,,,#Environmental,#Aquatic,#Marine
11050,"Rhodococcus nanhaiensis","DSM 45608, CCTCC AB 2011024, SCSIO 10187","marine sediment",China,Asia,#Environmental,#Aquatic,#Sediment
11050,,,,,,#Environmental,#Aquatic,#Marine
11051,"Rhodococcus nanhaiensis","DSM 45609, CCTCC AB 2011025, SCSIO 10197","marine sediment",China,Asia,#Environmental,#Aquatic,#Sediment
11051,,,,,,#Environmental,#Aquatic,#Marine
158727,"Rhodococcus olei","KEMB 9005-695, KACC 19390, JCM 32206","Oil-contaminated soil of Biratnagar###an oil-contaminated soil sample of Biratnagar during a study of oil-degrading bacteria",Nepal,Asia,#Environmental,#Terrestrial,#Soil
158727,,,,,,#Engineered,#Contamination,"#Oil (Fuel)"
158727,,,,,,#Environmental,#Terrestrial,#Soil
158727,,,,,,#Engineered,#Contamination,"#Oil (Fuel)"
10996,"Rhodococcus opacus","DSM 1069","field soil",Finland,Europe,#Environmental,#Terrestrial,#Soil
10996,,,,,,#Engineered,#Agriculture,#Field
10997,"Rhodococcus opacus","DSM 8531","mixture of soil, sewage sludge and mud of river Rhine",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
10997,,,,,,#Environmental,#Aquatic,"#River (Creek)"
10997,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
10997,,,,,,#Engineered,#Waste,"#Sewage sludge"
10998,"Rhodococcus opacus","DSM 43205, ATCC 51881, CIP 104549, DSM 427, JCM 9703, CGMCC 4.1820, IFO 16217, KCTC 9811, LMG 18000, NBRC 100624, NBRC 16217, NCIMB 10810, NCIMB 13353","Soil from the surroundings of a defective town gas pipe###soil",,,#Environmental,#Terrestrial,#Soil
10998,,,,,,#Environmental,#Terrestrial,#Soil
10999,"Rhodococcus opacus","DSM 43206, ATCC 21499, DSM 441, CIP 104550, NCIMB 11276","Environment, Soil###soil",,,#Environmental,#Terrestrial,#Soil
10999,,,,,,#Environmental,#Terrestrial,#Soil
11000,"Rhodococcus opacus","DSM 43250, ATCC 51882",soil,,,#Environmental,#Terrestrial,#Soil
11001,"Rhodococcus opacus","DSM 43251",soil,,,#Environmental,#Terrestrial,#Soil
11002,"Rhodococcus opacus","DSM 43252, CIP 104626","Environment, Soil###soil",,,#Environmental,#Terrestrial,#Soil
11002,,,,,,#Environmental,#Terrestrial,#Soil
11004,"Rhodococcus opacus","DSM 43943, IMET 7363","soil, mixed forest",Hungary,Europe,#Environmental,#Terrestrial,#Soil
11004,,,,,,#Environmental,#Terrestrial,#Forest
11006,"Rhodococcus opacus","DSM 44236","river Rhine sediment",Netherlands,Europe,#Environmental,#Aquatic,#Sediment
11006,,,,,,#Environmental,#Aquatic,"#River (Creek)"
11007,"Rhodococcus opacus","DSM 44186","dry garden soil sample taken near a parking lot",Germany,Europe,#Environmental,#Terrestrial,#Soil
11007,,,,,,#Engineered,#Agriculture,#Garden
11008,"Rhodococcus opacus","DSM 44188","soil sample",Germany,Europe,#Environmental,#Terrestrial,#Soil
11010,"Rhodococcus opacus","DSM 44304","soil with toluene as the sole C-source",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
11011,"Rhodococcus opacus","DSM 44305","soil with toluene as the sole C-source",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
11012,"Rhodococcus opacus","DSM 44307","soil with toluene as the sole C-source",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
11013,"Rhodococcus opacus","DSM 44311","waste depony",Germany,Europe,#Engineered,#Waste,
11014,"Rhodococcus opacus","DSM 44312","contaminated airport soil",Germany,Europe,#Environmental,#Terrestrial,#Soil
11014,,,,,,#Engineered,#Contamination,
11014,,,,,,#Engineered,"#Built environment",
11015,"Rhodococcus opacus","DSM 44313","soil with toluene as the sole C-source",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
11016,"Rhodococcus opacus","DSM 44314","soil with toluene as the sole C-source",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
11017,"Rhodococcus opacus","DSM 44315","soil with toluene as the sole C-source",Netherlands,Europe,#Environmental,#Terrestrial,#Soil
11018,"Rhodococcus opacus","DSM 44600","sludge from sewage treatment plant",Germany,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
11018,,,,,,#Engineered,#Waste,"#Water treatment plant"
11019,"Rhodococcus opacus","DSM 44853","coaltar-contaminated soil",Denmark,Europe,#Environmental,#Terrestrial,#Soil
11019,,,,,,#Environmental,#Terrestrial,#Geologic
11019,,,,,,#Engineered,#Contamination,
11020,"Rhodococcus opacus","DSM 44854","coaltar-contaminated soil",Denmark,Europe,#Environmental,#Terrestrial,#Soil
11020,,,,,,#Environmental,#Terrestrial,#Geologic
11020,,,,,,#Engineered,#Contamination,
11021,"Rhodococcus opacus","DSM 44855","coaltar-contaminated soil",Denmark,Europe,#Environmental,#Terrestrial,#Soil
11021,,,,,,#Environmental,#Terrestrial,#Geologic
11021,,,,,,#Engineered,#Contamination,
136650,"Rhodococcus opacus","CIP 107348","Environment, Contaminated soil",Italy,Europe,,,
136650,,,,,,,,
160415,"Rhodococcus opacus","DSM 46757, VKM Ac-2638","enrichment culture",Russia,Europe,,,
173346,"Rhodococcus opacus","CIP 110889, CCMM B1295","Environment, Polluted soil, fuel and organic waste",France,Europe,,,
160315,"Rhodococcus oryzae","DSM 107701, CCTCC AB 2018233","rhizosphere soil of rice",China,Asia,,,
141076,"Rhodococcus pedocola","KACC 18499, NBRC 111580, UC 12","forest topsoil on Kyonggi University campus in Suwon, Gyeonggi-Do, South Korea","Republic of Korea",Asia,#Environmental,#Terrestrial,#Soil
141076,,,,,,#Environmental,#Terrestrial,#Forest
11026,"Rhodococcus opacus","DSM 44240, CIP 104964, HAMBI 1752, LMAU R292, JCM 10087","2,4,6-TCP enrichment culture in a percolator###2,4,6-TCP enrichment culture in a percolator inoculated with contaminated sludge and sediment samples",Finland,Europe,#Environmental,#Aquatic,#Sediment
11026,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
11026,,,,,,#Engineered,#Laboratory,"#Lab enrichment"
11026,,,,,,#Environmental,#Aquatic,#Sediment
11026,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
11026,,,,,,#Engineered,#Laboratory,"#Lab enrichment"
11042,"Rhodococcus phenolicus","DSM 44812, CIP 109148, JCM 14914, NRRL B-24323","Environment, Johson Space Center graywater bioprocessor###Johnson Space Center graywater bioprocessor###biological wastewater processor","United States of America###USA","North America",#Engineered,#Waste,#Wastewater
11042,,,,,,#Engineered,#Industrial,"#Machines and devices"
11042,,,,,,#Engineered,#Waste,#Wastewater
11042,,,,,,#Engineered,#Industrial,"#Machines and devices"
11042,,,,,,#Engineered,#Waste,#Wastewater
11042,,,,,,#Engineered,#Industrial,"#Machines and devices"
170340,"Rhodococcus pseudokoreensis","LMG 32444, CCM 9183, DSM 113102","Rhizosphere of young apple trees grown in a greenhouse experiment using grassland soil",Germany,Europe,,,
140351,"Rhodococcus psychrotolerans","DSM 104532, CMAA 1533, NRRL B-65465","Rhizosphere of <i>Deschampsia antarctica</i>",Antarctica,"Australia and Oceania","#Host Body-Site",#Plant,#Rhizosphere
140351,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
10963,"Rhodococcus pyridinivorans","DSM 11511",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
11028,"Rhodococcus pyridinivorans","DSM 20415, ATCC 21419, CCUG 28095, CIP 107038, NCIMB 11594","Environment, Activated sludge###activated sludge",Japan,Asia,#Engineered,#Waste,"#Activated sludge"
11028,,,,,,#Engineered,#Waste,"#Activated sludge"
11028,,,,,,#Engineered,#Waste,"#Activated sludge"
11029,"Rhodococcus pyridinivorans","DSM 44555, KCCM 80005, KCTC 0647BP, PDB 9, JCM 10940, BCRC 16332, CGMCC 4.1825, CIP 107477, NBRC 100608","Environment, Industrial wastewater###industrial wastewater","Republic of Korea###Korea (north), Democratic People's Republic of Korea",Asia,#Engineered,#Waste,"#Industrial wastewater"
11029,,,,,,#Engineered,#Waste,"#Industrial wastewater"
11029,,,,,,#Engineered,#Waste,"#Industrial wastewater"
155234,"Rhodococcus pyridinivorans","CCUG 57013","Sodium compound solution",Sweden,Europe,#Condition,#Alkaline,
11046,"Rhodococcus erythropolis","DSM 45222, CGMCC 1.6580, KCTC 19205, JCM 15477, CCM 8451","Carbendazim-contaminated soil from a vegetable field###carbendazim-contaminated soil sample from a vegetable field",China,Asia,#Environmental,#Terrestrial,#Soil
11046,,,,,,#Engineered,#Contamination,
11046,,,,,,#Engineered,#Agriculture,#Field
11046,,,,,,#Environmental,#Terrestrial,#Soil
11046,,,,,,#Engineered,#Contamination,
11046,,,,,,#Engineered,#Agriculture,#Field
11047,"Rhodococcus erythropolis","DSM 45257, CCTCC AB 208292, JCM 16906, CCM 8452","sludge of a carbendazim wastewater treatment facility",China,Asia,#Environmental,#Terrestrial,"#Mud (Sludge)"
11047,,,,,,#Engineered,#Waste,"#Water treatment plant"
11047,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
11047,,,,,,#Engineered,#Waste,"#Water treatment plant"
24245,"Rhodococcus erythropolis","DSM 45688, NCIM 5452","marine sediment",India,Asia,#Environmental,#Aquatic,#Sediment
24245,,,,,,#Environmental,#Aquatic,#Marine
130487,"Rhodococcus erythropolis","DSM 46766","seawater-ice sample",Norway,Europe,#Environmental,#Aquatic,#Marine
130487,,,,,,#Environmental,#Aquatic,#Ice
169602,"Rhodococcus erythropolis","DSM 113666","Eruca sativa leaf",Germany,Europe,,,
10893,"Rhodococcus rhodnii","DSM 43336, ATCC 35071, KCC A-0203, NCIB 11279, JCM 3203, BCRC 13390, CCUG 23604, CECT 5750, CGMCC 4.1816, CIP 104181, IFM 0149, IMSNU 21249, KCTC 9805, LMG 5363, NBRC 100604, NCIMB 11279, NRRL B-16535, PCM 2157, RIA 1613, VKM Ac-1187","Reduviid bug, Rhodnius prolixus###Reduviid bug (<I>Rhodnius prolixus</I>)###reduviid bug",,,#Host,#Arthropoda,#Insecta
10893,,,,,,#Host,#Arthropoda,#Insecta
10893,,,,,,#Host,#Arthropoda,#Insecta
10894,"Rhodococcus rhodnii","DSM 43337, CIP 104627","intestinal tract",,,"#Host Body-Site","#Gastrointestinal tract",
10894,,,,,,"#Host Body-Site","#Gastrointestinal tract",
10560,"Rhodococcus rhodochrous","DSM 43240, NCTC 8139, CIP 104649",,Italy,Europe,,,
10560,,,,,,,,
10844,"Rhodococcus rhodochrous","DSM 43969",soil,,,#Environmental,#Terrestrial,#Soil
10898,"Rhodococcus rhodochrous","DSM 6263, IMET 7497","chemostat culture",Germany,Europe,#Engineered,#Bioreactor,
10900,"Rhodococcus rhodochrous","DSM 6697","canal water",Netherlands,Europe,#Environmental,#Aquatic,
10901,"Rhodococcus rhodochrous","DSM 11097","contaminated soil",Germany,Europe,#Environmental,#Terrestrial,#Soil
10901,,,,,,#Engineered,#Contamination,
10916,"Rhodococcus rhodochrous","DSM 43986, IMV 347",soil,,,#Environmental,#Terrestrial,#Soil
10919,"Rhodococcus rhodochrous","DSM 46044, ATCC 14341, IMET 7441, Tsukamura 40019",riverwater,USA,"North America",#Environmental,#Aquatic,"#River (Creek)"
131010,"Rhodococcus rhodochrous","DSM 101666",,Lithuania,Europe,,,
131917,"Rhodococcus rhodochrous","DSM 103064","waste pond of Namon rubber factory",Thailand,Asia,#Environmental,#Aquatic,"#Pond (small)"
131917,,,,,,#Engineered,#Waste,
131917,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
145853,"Rhodococcus rhodochrous","CCUG 29792","Contact lens",Sweden,Europe,#Engineered,#Industrial,"#Engineered product"
163232,"Rhodococcus rhodochrous","JCM 2157, ATCC 999, CIP 104495, IAM 12126, NCIMB 9948, VKM Ac-780","Environment, Mississippi river water###Mississippi River water","United States of America","North America",,,
163232,,,,,,,,
169282,"Rhodococcus rhodochrous","DSM 111905","Gromphadorhina portentosa cockroach",Germany,Europe,,,
10922,"Rhodococcus ruber","DSM 7511, ATCC 51239","contaminated subsurface sediments",USA,"North America",#Environmental,#Terrestrial,#Sediment
10922,,,,,,#Environmental,#Terrestrial,#Geologic
10922,,,,,,#Engineered,#Contamination,
10923,"Rhodococcus ruber","DSM 7512","contaminated subsurface sediments",USA,"North America",#Environmental,#Terrestrial,#Sediment
10923,,,,,,#Environmental,#Terrestrial,#Geologic
10923,,,,,,#Engineered,#Contamination,
10924,"Rhodococcus ruber","DSM 8425","contaminated soil",Germany,Europe,#Environmental,#Terrestrial,#Soil
10924,,,,,,#Engineered,#Contamination,
10937,"Rhodococcus ruber","DSM 43588","scumming activated sludge from a sewage treatment plant",Germany,Europe,#Engineered,#Waste,"#Water treatment plant"
10937,,,,,,#Engineered,#Waste,"#Activated sludge"
10938,"Rhodococcus ruber","DSM 43589","scumming activated sludge from a sewage treatment plant",Germany,Europe,#Engineered,#Waste,"#Water treatment plant"
10938,,,,,,#Engineered,#Waste,"#Activated sludge"
10939,"Rhodococcus ruber","DSM 43594","scumming activated sludge, small wastewater treatment plant",Switzerland,Europe,#Engineered,#Waste,"#Water treatment plant"
10939,,,,,,#Engineered,#Waste,"#Activated sludge"
10940,"Rhodococcus ruber","DSM 43595","scumming activated sludge, wastewater treatment plant (Ergolz II)",Switzerland,Europe,#Engineered,#Waste,"#Water treatment plant"
10940,,,,,,#Engineered,#Waste,"#Activated sludge"
10942,"Rhodococcus ruber","DSM 44190","effluents of a chemical factory",Germany,Europe,#Engineered,#Waste,"#Industrial wastewater"
10942,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
10943,"Rhodococcus ruber","DSM 44319, ATCC 31190, FERM P-3374","activated sludge",,,#Engineered,#Waste,"#Activated sludge"
10944,"Rhodococcus ruber","DSM 44394","earth sample",,,#Environmental,#Terrestrial,#Soil
10945,"Rhodococcus ruber","DSM 44495","earth sample",,,#Environmental,#Terrestrial,#Soil
10946,"Rhodococcus ruber","DSM 44539","water sample",Netherlands,Europe,#Environmental,#Aquatic,
10947,"Rhodococcus ruber","DSM 44540","water sample from river Rhine",Netherlands,Europe,#Environmental,#Aquatic,"#River (Creek)"
10949,"Rhodococcus ruber","DSM 44755, ATCC 31191, FERM P-2882","activated sludge",,,#Engineered,#Waste,"#Activated sludge"
10950,"Rhodococcus ruber","DSM 44758","contaminant of DSM 43562",Germany,Europe,#Host,#Microbial,#Bacteria
10950,,,,,,#Engineered,#Laboratory,#Contaminant
10954,"Rhodococcus ruber","DSM 46646, IMET 7358",soil,,,#Environmental,#Terrestrial,#Soil
10955,"Rhodococcus ruber","DSM 45280","sewage sludge from sewage treatment plant of Ciudad Real",Spain,Europe,#Engineered,#Waste,"#Water treatment plant"
10955,,,,,,#Engineered,#Waste,"#Sewage sludge"
10956,"Rhodococcus ruber","DSM 45332",soil,Israel,Asia,#Environmental,#Terrestrial,#Soil
130482,"Rhodococcus ruber","DSM 46851, CECT 8556","ether contaminated groundwater",Spain,Europe,#Environmental,#Aquatic,#Groundwater
130482,,,,,,#Engineered,#Contamination,
130483,"Rhodococcus ruber","DSM 46852, CECT 8555","MTBE remediating biofilter groundwater",Spain,Europe,#Environmental,#Aquatic,#Groundwater
130483,,,,,,#Engineered,#Bioremediation,#Biofilter
130484,"Rhodococcus ruber","DSM 46853, CECT 8612","MTBE remediating biofilter groundwater",Spain,Europe,#Environmental,#Aquatic,#Groundwater
130484,,,,,,#Engineered,#Bioremediation,#Biofilter
151928,"Rhodococcus ruber","CCUG 45236","Human ascitic fluid,82-yr-old woman",Sweden,Europe,#Infection,#Patient,
151928,,,,,,"#Host Body Product",#Fluids,
151928,,,,,,#Host,#Human,#Female
130488,"Rhodococcus soli","DSM 46662, JCM 19627, KACC 17838, KCTC 29259","Soil from Kyoto###soil",Japan,Asia,#Environmental,#Terrestrial,#Soil
130488,,,,,,#Environmental,#Terrestrial,#Soil
133063,"Rhodococcus sovatensis","DSM 102881, NCAIM B.02632","water from a hypersaline and heliothermal lake",Romania,Europe,#Condition,#Saline,
133063,,,,,,#Environmental,#Aquatic,"#Lake (large)"
133063,,,,,,#Condition,#Saline,
133063,,,,,,#Environmental,#Aquatic,"#Lake (large)"
10899,"Rhodococcus sp.","DSM 6427",compost,Germany,Europe,#Engineered,#Biodegradation,#Composting
10902,"Rhodococcus sp.","DSM 43002, ATCC 19149",soil,,,#Environmental,#Terrestrial,#Soil
10911,"Rhodococcus sp.","DSM 43278, ATCC 14350, NCTC 2565",soil,,,#Environmental,#Terrestrial,#Soil
10912,"Rhodococcus sp.","DSM 43302, ATCC 19148",soil,,,#Environmental,#Terrestrial,#Soil
